nyc_lat,nyc_lng,chc_lat,chc_lng,den_lat,den_lng,race_base,race1,race2,race3,pyfun
-73.98062263,40.79082329,41.89740457,-87.61684344,39.6944651,-104.917468,1884336,1890699,1879404,515,
-73.9806086,40.79084398,41.89738402,-87.6168292,39.69445008,-104.917445,1884780,1890981,1879784,380,
-73.98059456,40.79086467,41.89736347,-87.61681497,39.69443505,-104.917422,1885224,1891575,1880074,290,
-73.98058053,40.79088536,41.89734292,-87.61680073,39.69442002,-104.9173989,1885668,1892053,1880627,553,
-73.9805665,40.79090605,41.89732237,-87.61678649,39.69440499,-104.9173759,1886112,1892356,1880989,362,
-73.98055247,40.79092674,41.89730173,-87.61677238,39.69438997,-104.9173529,1886556,1892651,1881482,493,
-73.98053844,40.79094743,41.89728103,-87.61675837,39.69437494,-104.9173298,1887000,1892922,1882011,529,
-73.98052441,40.79096812,41.89726126,-87.61674376,39.69435991,-104.9173068,1887444,1893468,1882609,598,
-73.98051038,40.79098881,41.89724068,-87.61672957,39.69434488,-104.9172838,1887888,1893801,1883189,580,
-73.98049634,40.7910095,41.8972201,-87.61671538,39.69432986,-104.9172607,1888332,1894204,1883675,486,
-73.98048231,40.7910302,41.89719952,-87.61670118,39.69431483,-104.9172377,1888776,1894799,1883959,284,
-73.98046828,40.79105089,41.89717888,-87.61668707,39.6942998,-104.9172147,1889220,1895223,1884314,355,
-73.98045425,40.79107158,41.89715821,-87.61667301,39.6942839,-104.9171923,1889664,1895718,1884587,273,
-73.98044022,40.79109227,41.89713754,-87.61665895,39.69426595,-104.9171715,1890108,1896098,1885097,510,
-73.98042619,40.79111296,41.89711687,-87.61664489,39.69424801,-104.9171506,1890552,1896418,1885372,275,
-73.98041215,40.79113365,41.8970962,-87.61663082,39.69423006,-104.9171298,1890996,1896964,1885890,518,
-73.98039812,40.79115434,41.89707553,-87.61661676,39.69421212,-104.917109,1891440,1897300,1886436,546,
-73.98038409,40.79117503,41.89705452,-87.61660321,39.69419417,-104.9170881,1891884,1897631,1886818,382,
-73.98037006,40.79119572,41.89703339,-87.61658985,39.69417623,-104.9170673,1892328,1898004,1887388,570,
-73.98035603,40.79121641,41.89701226,-87.61657649,39.69415828,-104.9170464,1892772,1898418,1887731,343,
-73.980342,40.79123711,41.89699143,-87.61656268,39.69414034,-104.9170256,1893216,1898757,1888222,491,
-73.98032797,40.7912578,41.89697087,-87.61654846,39.69412239,-104.9170048,1893660,1899331,1888807,585,
-73.98031393,40.79127849,41.89695031,-87.61653423,39.69410445,-104.9169839,1894104,1899900,1889152,345,
-73.9802999,40.79129918,41.89692975,-87.61652001,39.6940865,-104.9169631,1894548,1900220,1889525,373,
-73.98028587,40.79131987,41.89690919,-87.61650578,39.69406856,-104.9169423,1894992,1900481,1889954,429,
-73.98027184,40.79134056,41.89688863,-87.61649156,39.69405061,-104.9169214,1895436,1901086,1890481,527,
-73.98025781,40.79136125,41.89686808,-87.61647733,39.69403267,-104.9169006,1895880,1901617,1890913,432,
-73.98024378,40.79138194,41.89684752,-87.61646311,39.69401472,-104.9168797,1896324,1902226,1891529,616,
-73.98022974,40.79140263,41.89682696,-87.61644888,39.69399678,-104.9168589,1896768,1902693,1892015,486,
-73.98021571,40.79142332,41.8968064,-87.61643466,39.69397883,-104.9168381,1897212,1903183,1892510,495,
-73.98020168,40.79144401,41.89678583,-87.61642045,39.69396089,-104.9168172,1897656,1903733,1893002,492,
-73.98018765,40.79146471,41.89676523,-87.61640628,39.69394294,-104.9167964,1898100,1904139,1893326,324,
-73.98017362,40.7914854,41.89674463,-87.61639212,39.693925,-104.9167755,1898544,1904602,1893670,344,
-73.98015959,40.79150609,41.89672403,-87.61637796,39.69390705,-104.9167547,1898988,1905167,1894204,534,
-73.98014556,40.79152678,41.89670343,-87.61636379,39.69388911,-104.9167339,1899432,1905562,1894512,308,
-73.98013152,40.79154747,41.89668283,-87.61634963,39.69387431,-104.9167109,1899876,1905842,1895049,537,
-73.98011749,40.79156816,41.89666223,-87.61633547,39.69386185,-104.9166864,1900320,1906127,1895324,275,
-73.98010346,40.79158885,41.89664154,-87.61632144,39.69384939,-104.9166619,1900764,1906748,1895836,512,
-73.98008943,40.79160954,41.8966206,-87.61630778,39.69383693,-104.9166374,1901208,1907367,1896335,499,
-73.9800754,40.79163023,41.89659966,-87.61629411,39.69382446,-104.9166129,1901652,1907949,1896654,319,
-73.98006137,40.79165092,41.89657872,-87.61628045,39.693812,-104.9165884,1902096,1908559,1897136,482,
-73.98004733,40.79167162,41.89655779,-87.61626679,39.69379954,-104.9165638,1902540,1908928,1897705,569,
-73.9800333,40.79169231,41.89653685,-87.61625313,39.69378708,-104.9165393,1902984,1909232,1897963,258,
-73.98001927,40.791713,41.89651591,-87.61623947,39.69377462,-104.9165148,1903428,1909654,1898463,500,
-73.98000524,40.79173369,41.89649497,-87.61622581,39.69376215,-104.9164903,1903872,1910123,1898746,283,
-73.97999121,40.79175438,41.89647404,-87.61621214,39.69374969,-104.9164658,1904316,1910437,1899302,556,
-73.97997718,40.79177507,41.89645312,-87.61619845,39.69373723,-104.9164413,1904760,1910867,1899900,598,
-73.97996315,40.79179576,41.8964322,-87.61618477,39.69372477,-104.9164168,1905204,1911278,1900491,591,
-73.97994911,40.79181645,41.89641128,-87.61617108,39.69371231,-104.9163922,1905648,1911834,1900841,350,
-73.97993508,40.79183714,41.89639036,-87.6161574,39.69369985,-104.9163677,1906092,1912275,1901157,316,
-73.97992105,40.79185783,41.89636943,-87.61614371,39.69368738,-104.9163432,1906536,1912639,1901476,319,
-73.97990702,40.79187853,41.89634855,-87.61612998,39.69367492,-104.9163187,1906980,1912934,1901954,478,
-73.97989299,40.79189922,41.89632807,-87.61611563,39.69366246,-104.9162942,1907424,1913316,1902572,618,
-73.97987896,40.79191991,41.8963076,-87.61610128,39.69365,-104.9162697,1907868,1913929,1902901,329,
-73.97986492,40.7919406,41.89628713,-87.61608693,39.69363754,-104.9162452,1908312,1914417,1903267,366,
-73.97985089,40.79196129,41.89626666,-87.61607258,39.69362508,-104.9162206,1908756,1914747,1903635,368,
-73.97983686,40.79198198,41.896246,-87.61605851,39.69361261,-104.9161961,1909200,1915047,1904100,465,
-73.97982283,40.79200267,41.89622497,-87.616045,39.6936005,-104.9161715,1909644,1915455,1904456,356,
-73.9798088,40.79202336,41.89620393,-87.61603149,39.69359101,-104.9161456,1910088,1916091,1904865,409,
-73.97979477,40.79204405,41.8961829,-87.61601798,39.69358151,-104.9161198,1910532,1916579,1905181,316,
-73.97978074,40.79206474,41.89616186,-87.61600447,39.69357201,-104.916094,1910976,1917210,1905805,624,
-73.9797667,40.79208543,41.89614083,-87.61599096,39.69356252,-104.9160682,1911420,1917665,1906433,628,
-73.97975267,40.79210613,41.89611979,-87.61597745,39.69355302,-104.9160424,1911864,1917996,1907000,567,
-73.97973864,40.79212682,41.89609876,-87.61596394,39.69354352,-104.9160166,1912308,1918399,1907620,620,
-73.97972461,40.79214751,41.89607772,-87.61595043,39.69353403,-104.9159908,1912752,1918819,1907920,300,
-73.97971058,40.7921682,41.89605668,-87.61593692,39.69352453,-104.915965,1913196,1919109,1908326,406,
-73.97969655,40.79218889,41.89603565,-87.61592341,39.69351503,-104.9159392,1913640,1919559,1908619,293,
-73.97968251,40.79220958,41.89601475,-87.6159097,39.69350554,-104.9159134,1914084,1919962,1909020,401,
-73.97966848,40.79223027,41.89599414,-87.61589554,39.69349604,-104.9158876,1914528,1920454,1909661,641,
-73.97965445,40.79225096,41.89597354,-87.61588137,39.69348655,-104.9158618,1914972,1920947,1910190,529,
-73.97964042,40.79227165,41.89595294,-87.61586721,39.69347705,-104.9158359,1915416,1921478,1910822,632,
-73.97962639,40.79229234,41.89593234,-87.61585305,39.69346755,-104.9158101,1915860,1921788,1911142,320,
-73.97961236,40.79231304,41.89591174,-87.61583888,39.69345806,-104.9157843,1916304,1922333,1911733,591,
-73.97959833,40.79233373,41.89589114,-87.61582472,39.69344856,-104.9157585,1916748,1922939,1912131,398,
-73.97958429,40.79235442,41.89587054,-87.61581056,39.69343906,-104.9157327,1917192,1923390,1912624,493,
-73.97957026,40.79237511,41.89584994,-87.61579639,39.69342957,-104.9157069,1917636,1923731,1912916,292,
-73.97955623,40.7923958,41.89582922,-87.6157824,39.69342007,-104.9156811,1918080,1924280,1913245,329,
-73.9795422,40.79241649,41.89580846,-87.61576847,39.69341057,-104.9156553,1918524,1924549,1913660,415,
-73.97952762,40.79243674,41.89578771,-87.61575453,39.69340108,-104.9156295,1918968,1924885,1913990,330,
-73.97951008,40.79245454,41.89576695,-87.6157406,39.69339158,-104.9156037,1919412,1925205,1914572,582,
-73.97949253,40.79247235,41.8957462,-87.61572666,39.69337923,-104.9155793,1919856,1925735,1915195,623,
-73.97947498,40.79249016,41.89572544,-87.61571273,39.69336443,-104.9155561,1920300,1926145,1915634,439,
-73.97945744,40.79250796,41.89570468,-87.61569879,39.69334963,-104.9155329,1920744,1926753,1915891,257,
-73.97943989,40.79252577,41.89568393,-87.61568486,39.69333483,-104.9155098,1921188,1927311,1916290,399,
-73.97942234,40.79254358,41.89566317,-87.61567092,39.69332002,-104.9154866,1921632,1927881,1916743,453,
-73.97940479,40.79256139,41.89564242,-87.61565699,39.69330522,-104.9154634,1922076,1928202,1917019,276,
-73.97938725,40.79257919,41.89562166,-87.61564305,39.69329042,-104.9154402,1922520,1928749,1917654,635,
-73.9793697,40.792597,41.8956009,-87.61562912,39.69327562,-104.915417,1922964,1929269,1918030,376,
-73.97935215,40.79261481,41.89558015,-87.61561518,39.69326081,-104.9153939,1923408,1929900,1918425,395,
-73.9793346,40.79263261,41.89555939,-87.61560125,39.69324601,-104.9153707,1923852,1930272,1918958,533,
-73.97931706,40.79265042,41.89553864,-87.61558731,39.69323121,-104.9153475,1924296,1930766,1919492,534,
-73.97929951,40.79266823,41.89551788,-87.61557338,39.69321641,-104.9153243,1924740,1931062,1919919,427,
-73.97928196,40.79268603,41.89549712,-87.61555944,39.69320161,-104.9153012,1925184,1931374,1920298,379,
-73.97926441,40.79270384,41.89547625,-87.61554568,39.6931868,-104.915278,1925628,1931756,1920623,325,
-73.97924687,40.79272165,41.89545534,-87.61553198,39.693172,-104.9152548,1926072,1932254,1921098,475,
-73.97922932,40.79273946,41.89543442,-87.61551829,39.6931572,-104.9152316,1926516,1932761,1921462,364,
-73.97921177,40.79275726,41.89541351,-87.61550459,39.6931424,-104.9152085,1926960,1933322,1921777,315,
-73.97919423,40.79277507,41.8953926,-87.61549089,39.6931276,-104.9151853,1927404,1933584,1922205,428,
-73.97917668,40.79279288,41.89537169,-87.61547719,39.69311279,-104.9151621,1927848,1934206,1922589,384,
-73.97915913,40.79281068,41.89535077,-87.61546349,39.69309799,-104.9151389,1928292,1934539,1922850,261,
-73.97914158,40.79282849,41.89532986,-87.61544979,39.69308319,-104.9151158,1928736,1935128,1923161,311,
-73.97912404,40.7928463,41.89530895,-87.61543609,39.69306839,-104.9150926,1929180,1935756,1923497,336,
-73.97910649,40.79286411,41.89528803,-87.61542239,39.69305379,-104.9150693,1929624,1936299,1923862,365,
-73.97908894,40.79288191,41.89526712,-87.6154087,39.69304587,-104.915043,1930068,1936820,1924180,318,
-73.97907139,40.79289972,41.89524621,-87.615395,39.69303794,-104.9150166,1930512,1937191,1924607,427,
-73.97905385,40.79291753,41.89522536,-87.6153812,39.69303002,-104.9149903,1930956,1937500,1925019,412,
-73.9790363,40.79293533,41.89520461,-87.61536726,39.6930221,-104.914964,1931400,1937988,1925575,556,
-73.97901875,40.79295314,41.89518385,-87.61535333,39.69301417,-104.9149376,1931844,1938616,1926037,462,
-73.97900121,40.79297095,41.8951631,-87.61533939,39.69300625,-104.9149113,1932288,1939041,1926303,266,
-73.97898366,40.79298875,41.89514234,-87.61532546,39.69299832,-104.914885,1932732,1939370,1926803,500,
-73.97896611,40.79300656,41.89512158,-87.61531152,39.6929904,-104.9148586,1933176,1939932,1927248,445,
-73.97894856,40.79302437,41.89510083,-87.61529758,39.69298248,-104.9148323,1933620,1940399,1927658,410,
-73.97893102,40.79304218,41.89508007,-87.61528365,39.69297455,-104.914806,1934064,1940663,1928003,345,
-73.97891347,40.79305998,41.89505932,-87.61526971,39.69296663,-104.9147796,1934508,1940938,1928418,415,
-73.97889592,40.79307779,41.89503856,-87.61525578,39.6929587,-104.9147533,1934952,1941341,1928980,562,
-73.97887837,40.7930956,41.8950179,-87.6152417,39.69295078,-104.914727,1935396,1941937,1929232,252,
-73.97886083,40.7931134,41.89499747,-87.61522729,39.69294286,-104.9147006,1935840,1942427,1929557,325,
-73.97884328,40.79313121,41.89497705,-87.61521288,39.69293493,-104.9146743,1936284,1943016,1930126,569,
-73.97882573,40.79314902,41.89495662,-87.61519847,39.69292701,-104.914648,1936728,1943626,1930762,636,
-73.97880818,40.79316683,41.89493619,-87.61518406,39.69291908,-104.9146216,1937172,1944071,1931120,358,
-73.97879064,40.79318463,41.89491576,-87.61516965,39.69291116,-104.9145953,1937616,1944410,1931543,423,
-73.97877309,40.79320244,41.89489533,-87.61515524,39.69290324,-104.914569,1938060,1945027,1931948,405,
-73.97875554,40.79322025,41.8948749,-87.61514083,39.69289531,-104.9145426,1938504,1945427,1932362,414,
-73.978738,40.79323805,41.89485447,-87.61512642,39.69288739,-104.9145163,1938948,1945854,1932896,534,
-73.97872045,40.79325586,41.89483404,-87.61511201,39.69287946,-104.91449,1939392,1946402,1933277,381,
-73.9787029,40.79327367,41.89481361,-87.6150976,39.69286956,-104.9144645,1939836,1946799,1933576,299,
-73.97868535,40.79329148,41.89479334,-87.61508298,39.69285509,-104.9144411,1940280,1947121,1933911,335,
-73.97866781,40.79330928,41.89477338,-87.61506792,39.69284063,-104.9144177,1940724,1947411,1934269,358,
-73.97865026,40.79332709,41.89475342,-87.61505287,39.69282616,-104.9143944,1941168,1948039,1934622,353,
-73.97863271,40.7933449,41.89473346,-87.61503781,39.6928117,-104.914371,1941612,1948512,1934963,341,
-73.97861516,40.7933627,41.8947135,-87.61502276,39.69279723,-104.9143476,1942056,1948800,1935549,586,
-73.97859762,40.79338051,41.89469355,-87.6150077,39.69278276,-104.9143242,1942500,1949311,1935949,400,
-73.97858007,40.79339832,41.89467359,-87.61499265,39.6927683,-104.9143008,1942944,1949938,1936353,404,
-73.97856252,40.79341612,41.89465363,-87.61497759,39.69275383,-104.9142774,1943388,1950370,1936852,499,
-73.97854497,40.79343393,41.89463367,-87.61496254,39.69273937,-104.914254,1943832,1950990,1937416,564,
-73.97852743,40.79345174,41.89461371,-87.61494748,39.6927249,-104.9142306,1944276,1951366,1937829,413,
-73.97852335,40.79347437,41.89459375,-87.61493243,39.69271044,-104.9142073,1944720,1951982,1938185,356,
-73.97852559,40.79349927,41.89457379,-87.61491737,39.69269597,-104.9141839,1945164,1952476,1938625,440,
-73.97852784,40.79352417,41.89455407,-87.61490201,39.6926815,-104.9141605,1945608,1952721,1939163,538,
-73.97853008,40.79354907,41.89453444,-87.61488653,39.69266704,-104.9141371,1946052,1953045,1939724,561,
-73.97853232,40.79357397,41.89451481,-87.61487105,39.69265257,-104.9141137,1946496,1953387,1940224,500,
-73.97853456,40.79359887,41.89449518,-87.61485557,39.69263811,-104.9140903,1946940,1953884,1940477,253,
-73.9785368,40.79362377,41.89447555,-87.61484009,39.69262364,-104.9140669,1947384,1954400,1940924,447,
-73.97853905,40.79364867,41.89445592,-87.6148246,39.69260917,-104.9140435,1947828,1954697,1941282,358,
-73.97854129,40.79367357,41.89443629,-87.61480912,39.69259471,-104.9140202,1948272,1955183,1941593,311,
-73.97854353,40.79369847,41.89441666,-87.61479364,39.69258024,-104.9139968,1948716,1955741,1941907,314,
-73.97854577,40.79372337,41.89439703,-87.61477816,39.69256578,-104.9139734,1949160,1956080,1942476,569,
-73.97854802,40.79374826,41.8943774,-87.61476268,39.69255131,-104.91395,1949604,1956344,1942987,511,
-73.97855026,40.79377316,41.89435777,-87.6147472,39.69253527,-104.9139277,1950048,1956825,1943421,434,
-73.9785525,40.79379806,41.89433814,-87.61473171,39.69251891,-104.9139056,1950492,1957185,1943947,526,
-73.97854853,40.79382089,41.89431851,-87.61471623,39.69250254,-104.9138835,1950936,1957732,1944249,302,
-73.97853178,40.79383945,41.89429889,-87.61470075,39.69248617,-104.9138614,1951380,1958247,1944511,262,
-73.97851504,40.79385802,41.89427926,-87.61468527,39.6924698,-104.9138393,1951824,1958753,1944963,452,
-73.97849829,40.79387658,41.89425963,-87.61466979,39.69245343,-104.9138172,1952268,1959357,1945546,583,
-73.97848155,40.79389514,41.89424,-87.61465431,39.69243706,-104.9137951,1952712,1959650,1946159,613,
-73.9784648,40.7939137,41.89422035,-87.61463885,39.69242069,-104.913773,1953156,1959986,1946541,382,
-73.97844806,40.79393227,41.89420069,-87.6146234,39.69240432,-104.9137509,1953600,1960294,1946878,337,
-73.97843131,40.79395083,41.89418103,-87.61460796,39.69238795,-104.9137288,1954044,1960719,1947271,393,
-73.97841457,40.79396939,41.89416138,-87.61459251,39.69237158,-104.9137067,1954488,1961001,1947596,325,
-73.97839782,40.79398796,41.89414172,-87.61457706,39.69235521,-104.9136846,1954932,1961506,1948057,461,
-73.97838108,40.79400652,41.89412206,-87.61456162,39.69233884,-104.9136625,1955376,1962090,1948481,424,
-73.97836433,40.79402508,41.8941024,-87.61454617,39.69232247,-104.9136404,1955820,1962492,1948782,301,
-73.97834759,40.79404365,41.89408274,-87.61453073,39.6923061,-104.9136183,1956264,1962780,1949107,325,
-73.97833084,40.79406221,41.89406309,-87.61451528,39.69228973,-104.9135962,1956708,1963372,1949640,533,
-73.97831409,40.79408077,41.89404343,-87.61449984,39.69227337,-104.9135741,1957152,1963710,1950019,379,
-73.97829735,40.79409934,41.89402377,-87.61448439,39.692257,-104.913552,1957596,1964246,1950288,269,
-73.9782806,40.7941179,41.89400411,-87.61446895,39.69224063,-104.9135299,1958040,1964565,1950676,388,
-73.97826386,40.79413646,41.89398445,-87.6144535,39.69222426,-104.9135078,1958484,1964932,1951193,517,
-73.97826094,40.79415416,41.89396486,-87.61443798,39.69220789,-104.9134857,1958928,1965346,1951596,403,
-73.97827987,40.79417049,41.89394528,-87.61442243,39.69219152,-104.9134636,1959372,1965834,1951974,378,
-73.9782988,40.79418682,41.8939257,-87.61440689,39.69217459,-104.9134421,1959816,1966451,1952452,478,
-73.97831773,40.79420315,41.89390612,-87.61439134,39.69215245,-104.9134258,1960260,1966821,1952846,394,
-73.97833666,40.79421948,41.89388654,-87.61437579,39.69213031,-104.9134095,1960704,1967075,1953254,408,
-73.97835559,40.79423581,41.89386696,-87.61436025,39.69210818,-104.9133931,1961148,1967594,1953633,379,
-73.97837452,40.79425214,41.89384738,-87.6143447,39.69208604,-104.9133768,1961592,1967843,1954202,569,
-73.97839344,40.79426847,41.89382781,-87.61432916,39.6920639,-104.9133605,1962036,1968412,1954678,476,
-73.97841237,40.7942848,41.89380823,-87.61431361,39.69204176,-104.9133442,1962480,1969007,1955013,335,
-73.9784313,40.79430113,41.89378865,-87.61429807,39.69201962,-104.9133279,1962924,1969391,1955579,566,
-73.97845023,40.79431746,41.89376907,-87.61428252,39.69199749,-104.9133116,1963368,1969749,1955937,358,
-73.97846916,40.79433379,41.89374949,-87.61426697,39.69197535,-104.9132953,1963812,1970267,1956554,617,
-73.97848809,40.79435012,41.89372991,-87.61425143,39.69195321,-104.9132789,1964256,1970746,1957172,618,
-73.97850702,40.79436645,41.89371037,-87.61423583,39.69193107,-104.9132626,1964700,1971086,1957494,322,
-73.97852595,40.79438279,41.89369108,-87.61421993,39.69190893,-104.9132463,1965144,1971526,1957956,462,
-73.97854488,40.79439912,41.89367179,-87.61420403,39.69188679,-104.91323,1965588,1972134,1958544,588,
-73.97856381,40.79441545,41.8936525,-87.61418813,39.69186466,-104.9132137,1966032,1972741,1959138,594,
-73.97858274,40.79443178,41.89363321,-87.61417223,39.69184252,-104.9131974,1966476,1973133,1959712,574,
-73.97860167,40.79444811,41.89361392,-87.61415632,39.69182038,-104.9131811,1966920,1973546,1960119,407,
-73.9786206,40.79446444,41.89359463,-87.61414042,39.69179824,-104.9131647,1967364,1974016,1960614,495,
-73.97863953,40.79448077,41.89357534,-87.61412452,39.6917761,-104.9131484,1967808,1974449,1961074,460,
-73.97865846,40.7944971,41.89355617,-87.61410847,39.69175397,-104.9131321,1968252,1974715,1961559,485,
-73.97867739,40.79451343,41.89353716,-87.61409223,39.69173183,-104.9131158,1968696,1975042,1962054,495,
-73.97869631,40.79452976,41.89351815,-87.614076,39.69170969,-104.9130995,1969140,1975450,1962652,598,
-73.97871476,40.79454618,41.89349913,-87.61405977,39.69168755,-104.9130832,1969584,1976090,1963266,614,
-73.97870327,40.79456839,41.89347965,-87.61404423,39.69167295,-104.913061,1970028,1976478,1963900,634,
-73.97869178,40.79459059,41.89345756,-87.61403253,39.69166246,-104.9130355,1970472,1977027,1964475,575,
-73.9786803,40.79461279,41.89343481,-87.61402222,39.69165197,-104.9130101,1970916,1977322,1965093,618,
-73.97866881,40.794635,41.89341202,-87.61401201,39.69164148,-104.9129847,1971360,1977924,1965639,546,
-73.97865732,40.7946572,41.89338965,-87.61400083,39.69163099,-104.9129593,1971804,1978307,1966006,367,
-73.97864583,40.79467941,41.89336716,-87.61398992,39.6916205,-104.9129339,1972248,1978778,1966279,273,
-73.97863435,40.79470161,41.893346,-87.61397681,39.69161001,-104.9129084,1972692,1979253,1966881,602,
-73.97862286,40.79472382,41.89332594,-87.61396189,39.69159952,-104.912883,1973136,1979614,1967175,294,
-73.97861137,40.79474602,41.89330566,-87.61394728,39.69158903,-104.9128576,1973580,1980183,1967814,639,
-73.97859988,40.79476823,41.89328506,-87.61393312,39.69157854,-104.9128322,1974024,1980568,1968406,592,
-73.9785884,40.79479043,41.89326445,-87.61391897,39.69156805,-104.9128068,1974468,1980844,1969046,640,
-73.97857691,40.79481263,41.89324384,-87.61390482,39.69155757,-104.9127813,1974912,1981340,1969549,503,
-73.97856542,40.79483484,41.8932231,-87.61389087,39.69154708,-104.9127559,1975356,1981796,1969886,337,
-73.97855393,40.79485704,41.89320213,-87.61387726,39.69153659,-104.9127305,1975800,1982307,1970257,371,
-73.97854245,40.79487925,41.89318116,-87.61386365,39.6915261,-104.9127051,1976244,1982835,1970807,550,
-73.97853096,40.79490145,41.89316011,-87.61385016,39.69151561,-104.9126797,1976688,1983091,1971057,250,
-73.97851947,40.79492366,41.89313902,-87.61383674,39.69150512,-104.9126542,1977132,1983620,1971583,526,
-73.97850798,40.79494586,41.89311782,-87.61382351,39.69149463,-104.9126288,1977576,1983866,1972009,426,
-73.9784965,40.79496806,41.89309475,-87.61381389,39.69148414,-104.9126034,1978020,1984303,1972567,558,
-73.97848501,40.79499027,41.89307167,-87.61380428,39.69147365,-104.912578,1978464,1984917,1973167,600,
-73.97847352,40.79501247,41.89304859,-87.61379466,39.69146316,-104.9125525,1978908,1985232,1973783,616,
-73.97846203,40.79503468,41.89302939,-87.61377877,39.69145267,-104.9125271,1979352,1985804,1974340,557,
-73.97845055,40.79505688,41.89301049,-87.61376242,39.69144082,-104.9125024,1979796,1986080,1974966,626,
-73.97843906,40.79507909,41.89299306,-87.6137445,39.69142637,-104.912479,1980240,1986511,1975226,260,
-73.97842757,40.79510129,41.89297664,-87.61372577,39.69141192,-104.9124556,1980684,1986996,1975831,605,
-73.97841608,40.7951235,41.89296312,-87.61370474,39.69139746,-104.9124322,1981128,1987290,1976474,643,
-73.97840459,40.7951457,41.89295019,-87.61368338,39.69138301,-104.9124088,1981572,1987908,1976850,376,
-73.97839311,40.7951679,41.89293901,-87.61366101,39.69136856,-104.9123854,1982016,1988408,1977329,479,
-73.97838162,40.79519011,41.89293174,-87.6136373,39.69135411,-104.912362,1982460,1988820,1977771,442,
-73.97837013,40.79521231,41.89292666,-87.61361282,39.69133966,-104.9123386,1982904,1989221,1978095,324,
-73.97835864,40.79523452,41.8929242,-87.61358809,39.69132521,-104.9123152,1983348,1989707,1978715,620,
-73.97834716,40.79525672,41.89292462,-87.6135631,39.69131076,-104.9122918,1983792,1990042,1979262,547,
-73.97833567,40.79527893,41.89292417,-87.61354171,39.69129631,-104.9122684,1984236,1990364,1979840,578,
-73.97832418,40.79530113,41.89291319,-87.61356417,39.69128185,-104.912245,1984680,1990962,1980262,422,
-73.97831269,40.79532334,41.89290222,-87.61358664,39.6912674,-104.9122216,1985124,1991420,1980873,611,
-73.97830121,40.79534554,41.89289125,-87.6136091,39.69125295,-104.9121982,1985568,1992004,1981260,387,
-73.97828972,40.79536774,41.89288023,-87.61363154,39.6912385,-104.9121748,1986012,1992341,1981799,539,
-73.97827823,40.79538995,41.89286905,-87.6136539,39.69122405,-104.9121515,1986456,1992870,1982120,321,
-73.97826674,40.79541215,41.89285658,-87.61367556,39.6912096,-104.9121281,1986900,1993266,1982726,606,
-73.97825526,40.79543436,41.89284107,-87.61369439,39.69119515,-104.9121047,1987344,1993526,1983124,398,
-73.97824377,40.79545656,41.89281995,-87.61370776,39.6911807,-104.9120813,1987788,1993999,1983695,571,
-73.97823228,40.79547877,41.89279583,-87.61371382,39.69116625,-104.9120579,1988232,1994256,1984076,381,
-73.97822079,40.79550097,41.89277151,-87.61370912,39.69115179,-104.9120345,1988676,1994570,1984610,534,
-73.97820897,40.79552297,41.89274828,-87.61369986,39.69113734,-104.9120111,1989120,1994978,1985122,512,
-73.97819469,40.79554349,41.89272509,-87.61369052,39.69112289,-104.9119877,1989564,1995502,1985430,308,
-73.97818041,40.79556401,41.8927019,-87.61368118,39.69110899,-104.9119639,1990008,1996092,1985802,372,
-73.97816613,40.79558453,41.8926784,-87.61367268,39.69109517,-104.9119402,1990452,1996374,1986277,475,
-73.97815185,40.79560505,41.89265474,-87.61366462,39.69108134,-104.9119164,1990896,1996954,1986880,603,
-73.97813757,40.79562557,41.89263074,-87.61365765,39.69106752,-104.9118926,1991340,1997587,1987441,561,
-73.97812329,40.7956461,41.89260651,-87.61365154,39.6910537,-104.9118689,1991784,1998054,1987818,377,
-73.97810901,40.79566662,41.89258197,-87.61364675,39.69103987,-104.9118451,1992228,1998507,1988444,626,
-73.97809473,40.79568714,41.89255721,-87.61364356,39.69102605,-104.9118213,1992672,1998869,1988760,316,
-73.97808045,40.79570766,41.89253231,-87.6136413,39.69101223,-104.9117975,1993116,1999176,1989161,401,
-73.97806617,40.79572818,41.89250807,-87.61364662,39.6909984,-104.9117738,1993560,1999776,1989558,397,
-73.97805189,40.7957487,41.8924838,-87.61365249,39.69098458,-104.91175,1994004,2000050,1989893,335,
-73.97803761,40.79576922,41.89245898,-87.61365541,39.69097076,-104.9117262,1994448,2000294,1990179,286,
-73.97802334,40.79578974,41.89243413,-87.613658,39.69095693,-104.9117024,1994892,2000921,1990494,315,
-73.97800906,40.79581026,41.89240913,-87.613658,39.69094311,-104.9116787,1995336,2001527,1990928,434,
-73.97799478,40.79583078,41.89238413,-87.613658,39.69092929,-104.9116549,1995780,2001917,1991506,578,
-73.9779805,40.7958513,41.89235913,-87.613658,39.69091546,-104.9116311,1996224,2002318,1992066,560,
-73.97796622,40.79587182,41.89233415,-87.61365701,39.69090164,-104.9116073,1996668,2002788,1992502,436,
-73.97795194,40.79589234,41.89230918,-87.61365617,39.69088782,-104.9115836,1997112,2003203,1992785,283,
-73.97793766,40.79591286,41.8922842,-87.61365691,39.69087399,-104.9115598,1997556,2003563,1993146,361,
-73.97792338,40.79593338,41.89225934,-87.61365425,39.69086017,-104.911536,1998000,2004133,1993666,520,
-73.9779091,40.7959539,41.892235,-87.61364861,39.69084635,-104.9115123,1998444,2004391,1993982,316,
-73.97789482,40.79597443,41.89221072,-87.61364267,39.69083252,-104.9114885,1998888,2004882,1994303,321,
